"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","0","62","0","Compiling SpeedTreeBillboardMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","0","88","0","Compiling SpeedTreeMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","0","56","0","2","1105","Compiling M_MannequinUE4_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh}"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","0","56","0","2","942","Compiling M_MannequinUE4_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh}, StaticSwitch'PlasticOverride2-1'=True"
"/Game/AncientTreasures/Materials/Masters/MM_Master_Material_01a.MM_Master_Material_01a","0","153","0","1","4661","Compiling MM_Master_Material_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}"
"/Game/AncientTreasures/Materials/Masters/MM_Master_Material_01a.MM_Master_Material_01a","0","153","0","4","4434","Compiling MM_Master_Material_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=True, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Enable Fake Reflection?2-1'=False, StaticSwitch'Invert Fresnel2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=False, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Albedo as Reflection Tint Color?2-1'=False, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Displacement?2-1'=False, StaticSwitch'Use Fresnel2-1'=False, StaticSwitch'Use Inner Fresnel2-1'=False, StaticSwitch'Use Sand2-1'=False, StaticSwitch'Vert Paint Emissive?2-1'=False"
"/Game/AncientTreasures/Materials/Masters/MM_Master_Material_01a.MM_Master_Material_01a","0","153","0","1","4609","Compiling MM_Master_Material_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Enable Fake Reflection?2-1'=False, StaticSwitch'Invert Fresnel2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=False, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Albedo as Reflection Tint Color?2-1'=False, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Displacement?2-1'=True, StaticSwitch'Use Fresnel2-1'=False, StaticSwitch'Use Inner Fresnel2-1'=False, StaticSwitch'Use Sand2-1'=False, StaticSwitch'Vert Paint Emissive?2-1'=False"
"/Game/AncientTreasures/Materials/Masters/MM_Master_Material_01a.MM_Master_Material_01a","0","153","0","2","4141","Compiling MM_Master_Material_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Enable Fake Reflection?2-1'=False, StaticSwitch'Invert Fresnel2-1'=True, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=False, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Albedo as Reflection Tint Color?2-1'=False, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Displacement?2-1'=False, StaticSwitch'Use Fresnel2-1'=True, StaticSwitch'Use Inner Fresnel2-1'=False, StaticSwitch'Use Sand2-1'=False, StaticSwitch'Vert Paint Emissive?2-1'=False"
"/Game/AncientTreasures/Materials/Masters/MM_Master_Material_01a.MM_Master_Material_01a","0","153","0","1","4609","Compiling MM_Master_Material_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Enable Fake Reflection?2-1'=False, StaticSwitch'Invert Fresnel2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=False, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Albedo as Reflection Tint Color?2-1'=False, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Displacement?2-1'=False, StaticSwitch'Use Fresnel2-1'=False, StaticSwitch'Use Inner Fresnel2-1'=False, StaticSwitch'Use Sand2-1'=False, StaticSwitch'Vert Paint Emissive?2-1'=False"
"/Game/AncientTreasures/Materials/Masters/MM_Master_Material_01a.MM_Master_Material_01a","0","153","0","6","4156","Compiling MM_Master_Material_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Enable Fake Reflection?2-1'=False, StaticSwitch'Invert Fresnel2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=True, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Albedo as Reflection Tint Color?2-1'=False, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Displacement?2-1'=False, StaticSwitch'Use Fresnel2-1'=False, StaticSwitch'Use Inner Fresnel2-1'=False, StaticSwitch'Use Sand2-1'=False, StaticSwitch'Vert Paint Emissive?2-1'=False"
"/Game/AncientTreasures/Materials/Masters/MM_Master_Material_01a.MM_Master_Material_01a","0","153","0","1","3984","Compiling MM_Master_Material_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=True, StaticSwitch'Emissive?2-1'=True, StaticSwitch'Enable Fake Reflection?2-1'=True, StaticSwitch'Invert Fresnel2-1'=True, StaticSwitch'Metalness Map?2-1'=False, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=False, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Albedo as Reflection Tint Color?2-1'=True, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=True, StaticSwitch'Use Displacement?2-1'=False, StaticSwitch'Use Fresnel2-1'=True, StaticSwitch'Use Inner Fresnel2-1'=True, StaticSwitch'Use Sand2-1'=False, StaticSwitch'Vert Paint Emissive?2-1'=False"
"/Game/AncientTreasures/Materials/Masters/MM_Master_Material_01a.MM_Master_Material_01a","0","153","0","8","4609","Compiling MM_Master_Material_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=True, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Enable Fake Reflection?2-1'=False, StaticSwitch'Invert Fresnel2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=True, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Albedo as Reflection Tint Color?2-1'=False, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Displacement?2-1'=False, StaticSwitch'Use Fresnel2-1'=False, StaticSwitch'Use Inner Fresnel2-1'=False, StaticSwitch'Use Sand2-1'=False, StaticSwitch'Vert Paint Emissive?2-1'=False"
"/Game/AncientTreasures/Materials/Masters/MM_Master_Material_01a.MM_Master_Material_01a","0","153","0","6","4156","Compiling MM_Master_Material_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Enable Fake Reflection?2-1'=False, StaticSwitch'Invert Fresnel2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=True, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Albedo as Reflection Tint Color?2-1'=False, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Displacement?2-1'=True, StaticSwitch'Use Fresnel2-1'=False, StaticSwitch'Use Inner Fresnel2-1'=False, StaticSwitch'Use Sand2-1'=False, StaticSwitch'Vert Paint Emissive?2-1'=False"
"/Game/AncientTreasures/Materials/Masters/MM_Master_Material_01a.MM_Master_Material_01a","0","153","0","1","4524","Compiling MM_Master_Material_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Enable Fake Reflection?2-1'=False, StaticSwitch'Invert Fresnel2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=True, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Albedo as Reflection Tint Color?2-1'=False, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Displacement?2-1'=True, StaticSwitch'Use Fresnel2-1'=False, StaticSwitch'Use Inner Fresnel2-1'=False, StaticSwitch'Use Sand2-1'=True, StaticSwitch'Vert Paint Emissive?2-1'=False"
"/Game/AncientTreasures/Materials/Masters/MM_Master_Material_01a.MM_Master_Material_01a","0","153","0","8","5006","Compiling MM_Master_Material_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=False, StaticSwitch'Emissive?2-1'=False, StaticSwitch'Enable Fake Reflection?2-1'=False, StaticSwitch'Invert Fresnel2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=False, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Albedo as Reflection Tint Color?2-1'=False, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Displacement?2-1'=True, StaticSwitch'Use Fresnel2-1'=False, StaticSwitch'Use Inner Fresnel2-1'=False, StaticSwitch'Use Sand2-1'=True, StaticSwitch'Vert Paint Emissive?2-1'=False"
"/Game/AncientTreasures/Materials/Masters/MM_Master_Material_01a.MM_Master_Material_01a","0","153","0","1","4417","Compiling MM_Master_Material_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes,bUsedWithInstancedStaticMeshes}, StaticSwitch'Additional Roughness Controls?2-1'=False, StaticSwitch'Albedo Map?2-1'=True, StaticSwitch'Ambient Occlusion?2-1'=True, StaticSwitch'Custom Emissive Texture?2-1'=True, StaticSwitch'Emissive?2-1'=True, StaticSwitch'Enable Fake Reflection?2-1'=False, StaticSwitch'Invert Fresnel2-1'=False, StaticSwitch'Metalness Map?2-1'=True, StaticSwitch'Normal Map?2-1'=True, StaticSwitch'Opacity in Albedo Alpha?2-1'=True, StaticSwitch'Opacity?2-1'=False, StaticSwitch'RMA Alpha Bump Offset?2-1'=False, StaticSwitch'Roughness Map?2-1'=True, StaticSwitch'Use Albedo as Reflection Tint Color?2-1'=False, StaticSwitch'Use Base Color Tint?2-1'=False, StaticSwitch'Use Bump Offset?2-1'=False, StaticSwitch'Use Displacement?2-1'=True, StaticSwitch'Use Fresnel2-1'=False, StaticSwitch'Use Inner Fresnel2-1'=False, StaticSwitch'Use Sand2-1'=False, StaticSwitch'Vert Paint Emissive?2-1'=True"
"/Game/AncientTreasures/Materials/Masters/MM_Floor_01a.MM_Floor_01a","0","105","0","1","2665","Compiling MM_Floor_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes}"
"/Game/AncientTreasures/Materials/Masters/MM_Floor_01a.MM_Floor_01a","0","105","0","1","2515","Compiling MM_Floor_01a: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithSplineMeshes}, StaticSwitch'Use Sand2-1'=True"
"/Game/Polar/Materials/Water/_M_Master_Liquid._M_Master_Liquid","0","87","0","1","1737","Compiling _M_Master_Liquid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithStaticLighting}"
"/Game/Polar/Materials/Water/_M_Master_Liquid._M_Master_Liquid","0","87","0","1","1494","Compiling _M_Master_Liquid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithStaticLighting}, StaticSwitch'Bubbles2-1'=True, StaticSwitch'Cells2-1'=True, StaticSwitch'Distorted_Reflections2-1'=True, StaticSwitch'Faded_Edges2-1'=False, StaticSwitch'Floating_Ice2-1'=True, StaticSwitch'Indoor_Reflections2-1'=True, StaticSwitch'New_Sky2-1'=False, StaticSwitch'Reflections2-1'=True"
"/Game/Polar/Materials/Water/_M_Master_Liquid._M_Master_Liquid","0","87","0","4","1476","Compiling _M_Master_Liquid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithStaticLighting}, StaticSwitch'Bubbles2-1'=False, StaticSwitch'Cells2-1'=False, StaticSwitch'Distorted_Reflections2-1'=True, StaticSwitch'Faded_Edges2-1'=True, StaticSwitch'Floating_Ice2-1'=True, StaticSwitch'Indoor_Reflections2-1'=False, StaticSwitch'New_Sky2-1'=False, StaticSwitch'Reflections2-1'=True"
"/Game/Polar/Materials/Water/_M_Master_Liquid._M_Master_Liquid","0","87","0","1","1378","Compiling _M_Master_Liquid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithStaticLighting}, StaticSwitch'Bubbles2-1'=False, StaticSwitch'Cells2-1'=False, StaticSwitch'Distorted_Reflections2-1'=True, StaticSwitch'Faded_Edges2-1'=True, StaticSwitch'Floating_Ice2-1'=True, StaticSwitch'Indoor_Reflections2-1'=False, StaticSwitch'New_Sky2-1'=True, StaticSwitch'Reflections2-1'=True"
"/Game/Polar/Materials/Water/_M_Master_Liquid._M_Master_Liquid","0","87","0","1","1367","Compiling _M_Master_Liquid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithStaticLighting}, StaticSwitch'Bubbles2-1'=False, StaticSwitch'Cells2-1'=True, StaticSwitch'Distorted_Reflections2-1'=True, StaticSwitch'Faded_Edges2-1'=True, StaticSwitch'Floating_Ice2-1'=True, StaticSwitch'Indoor_Reflections2-1'=True, StaticSwitch'New_Sky2-1'=False, StaticSwitch'Reflections2-1'=True"
"/Game/Polar/Materials/FX/_M_Caustics_Light._M_Caustics_Light","0","43","0","1","653","Compiling _M_Caustics_Light: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Polar/Materials/Decal_Materials/_M_Master_Water_Decal._M_Master_Water_Decal","0","38","0","1","494","Compiling _M_Master_Water_Decal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Polar/Materials/Decal_Materials/_M_Master_Water_Decal._M_Master_Water_Decal","0","38","0","3","388","Compiling _M_Master_Water_Decal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Blue_Room_Reflections2-1'=True, StaticSwitch'Floating_Ice2-1'=True, StaticSwitch'Indoor_Reflections2-1'=True, StaticSwitch'Reflections2-1'=True, StaticMask'Alpha_Chooser2-1'=B"
"/Game/Polar/Materials/Decal_Materials/_M_Master_Water_Decal._M_Master_Water_Decal","0","38","0","1","471","Compiling _M_Master_Water_Decal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Blue_Room_Reflections2-1'=False, StaticSwitch'Floating_Ice2-1'=True, StaticSwitch'Indoor_Reflections2-1'=True, StaticSwitch'Reflections2-1'=True, StaticMask'Alpha_Chooser2-1'=B"
"/Game/Polar/Materials/Decal_Materials/_M_Master_Water_Decal._M_Master_Water_Decal","0","38","0","1","425","Compiling _M_Master_Water_Decal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Blue_Room_Reflections2-1'=True, StaticSwitch'Floating_Ice2-1'=False, StaticSwitch'Indoor_Reflections2-1'=True, StaticSwitch'Reflections2-1'=True, StaticMask'Alpha_Chooser2-1'=B"
"/Game/Polar/Materials/Decal_Materials/_M_Master_Water_Decal._M_Master_Water_Decal","0","38","0","1","405","Compiling _M_Master_Water_Decal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Blue_Room_Reflections2-1'=True, StaticSwitch'Floating_Ice2-1'=True, StaticSwitch'Indoor_Reflections2-1'=True, StaticSwitch'Reflections2-1'=True, StaticMask'Alpha_Chooser2-1'=G"
"/Game/Polar/Materials/Decal_Materials/_M_Master_Water_Decal._M_Master_Water_Decal","0","38","0","1","305","Compiling _M_Master_Water_Decal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Blue_Room_Reflections2-1'=False, StaticSwitch'Floating_Ice2-1'=True, StaticSwitch'Indoor_Reflections2-1'=True, StaticSwitch'Reflections2-1'=True, StaticMask'Alpha_Chooser2-1'=G"
"/Game/Polar/Materials/Decal_Materials/_M_Master_Generic_Water_Decal._M_Master_Generic_Water_Decal","0","36","0","1","311","Compiling _M_Master_Generic_Water_Decal: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
